address1,address2,city,country,email,id,latitude,longitude,name,phone,state,zip
,,Emporia,US,Purralotkittyrescue@gmail.com,KS234,38.4097,-96.1881,Purralot Kitty Rescue Inc.,(620) 412-4907,KS,66801
,,Mobile,US,krewemobile@gmail.com,AL373,30.6674,-88.1803,Krewe de Rescue,,AL,36685
P.O. Box 852072,,Mobile,US,Maryann@AdoptStarDogs.org,AL395,30.6674,-88.1803,Southern Treasures Animal Rescue,,AL,36685
,,Bartlett,US,felicia@catatrium.com,TN467,35.1934,-89.8698,Cat Atrium,,TN,38134
935 Farm Rd,,Memphis,US,frontdesk@memphishumane.org,TN74,35.1934,-89.8698,Humane Society of Memphis & Shelby County,901-937-3900   ,TN,38134
620 Zeigler Circle West,,Mobile,US,robin@mobilespca.org,AL67,30.6952,-88.1792,Mobile SPCA,251-633-3531  ,AL,36608
,,Mobile,US,info@saveastray.org,AL343,30.6952,-88.1792,Save a Stray,,AL,36608
,,Hoisington,US,hoisingtonvet@gmail.com,KS299,38.4846,-98.7396,Hoisington Veterinary Clinic,(620) 653-2862,KS,67544
7665 Howells Ferry Road,,Mobile,US,mcacshelter@mobile-county.net,AL218,30.7271,-88.1666,Mobile County Animal Shelter,251-574-3647  ,AL,36618
5039 Cottage Hill Rd.,,Mobile,US,projectpurr@aol.com,AL328,30.6594,-88.1635,"Project Purr Animal Rescue, Inc.",2512872413,AL,36609
5220 Shelter Run Lane,,Bartlett,US,aklein@cityofbartlett.org,TN219,35.2275,-89.8555,Bartlett Animal Shelter,(901) 385-6484,TN,38135
,,Cordova,US,ginlord@hotmail.com,TN238,35.1576,-89.7791,Kitties for Keeps,,TN,38018
PO Box 2467,,Cordova,US,thistle540@cs.com,TN257,35.1576,-89.7791,West Tennessee Border Collie Rescue,,TN,38088
P.O. Box 4252,,Cordova,US,midsouthpugs@gmail.com,TN654,35.1576,-89.7791,MidSouth Pug Rescue Inc,901-209-9784   ,TN,38088
,,Mountainair,US,tegreene50@gmail.com,NM218,34.4875,-106.2038,Mountainair Animal Control,(505) 705-0099,NM,87036
,,Memphis,US,lectrolinda@gmail.com,TN465,35.2028,-89.8093,Dogs 2nd Chance,,TN,38133
2350 Appling City Cove,,Memphis,US,alexis.pugh@memphistn.gov,TN850,35.2028,-89.8093,Memphis Animal Services,901-636-1416,TN,38133
,,Collierville,US,bsweat13@gmail.com,TN229,35.0526,-89.6739,Hoping Hearts Shelter Pet Rescue,,TN,38017
559 E. South Street,,Collierville,US,,TN167,35.0526,-89.6739,Collierville Animal Services,901-457-2670 ,TN,38017
,,Collierville,US,info@kittycityinc.org,TN791,35.0526,-89.6739,"Kitty City, Inc.",,TN,38017
,,Collierville,US,shihtzumom@centurylink.net,TN180,35.0419,-89.6644,Shih-Tzu and Precious Paws Rescue,(901) 485-4303,TN,38027
,,Cabool,US,kristinawak@yahoo.com,MO207,37.1239,-92.1011,Kristina's Kritter's,,MO,65689
P O Box 383,,Cabool,US,OzarkHavenRescue@yahoo.com,MO401,37.1239,-92.1011,Ozark Haven Rescue,Email contact please,MO,65689
,,Millington,US,info@guardiank9rescueunit.com,TN834,35.3308,-89.8984,Guardian K9 Rescue Unit,9016094594,TN,38053
P.O. Box 625,,Holly Springs,US,DogsNCats11@gmail.com,MS21,34.7696,-89.4472,Marshall County Humane Society,(662) 564-2900,MS,38635
,,Holly Springs,US,dmoore2003@bellsouth.net,MS140,34.7696,-89.4472,"Grace Rescue for Southern Paws, Inc.",(901) 299-9191,MS,38635
,,Holly Springs,US,ProjectPawsMS@aol.com,MS170,34.7696,-89.4472,Project Paws,,MS,38635
,,Drexel,US,warmfuzzysorg@gmail.com,MO223,38.0949,-94.3501,WarmFuzzy's,(816) 382-2876,MO,64742
,,Drexel,US,info@lucky13rescue.org,MO689,38.0949,-94.3501,Lucky 13 Rescue Inc.,(816) 313-8229,MO,64742
P. O. Box 50204,"Mobile, AL 36605",Mobile,US,bhaas@aideforanimals.org,AL223,30.6332,-88.0877,Aide for Animals,251-463-1688 ,AL,36605
6140 Rangeline Rd.,,Mobile,US,inquiries@animalrescuemobile.org,AL31,30.6332,-88.0877,Animal Rescue Foundation,(251) 586-5534,AL,36605
855 Owens Street,,Mobile,US,lursene@cityofmobile.org,AL120,30.6817,-88.0679,City of Mobile Animal Shelter,251-208-2800,AL,36604
855 Owens St,,Mobile,US,info@adoptapetmobile.org,AL250,30.6817,-88.0679,Friends of the Mobile Animal Shelter,251-208-2830,AL,36604
,,Mobile,US,info.newbeganimalrescue@gmail.com,AL423,30.6817,-88.0679,New Beginnings Animal Rescue and Transport,(612) 361-7762,AL,36604
PO Box 664,PO Box 664,Mobile,US,kristymobley17@hotmail.com,AL338,30.6942,-88.0431,Alabama Animal Welfare Organization,,AL,36601
,,Parker,US,wigglebuttsrescue@yahoo.com,KS280,38.3273,-94.9933,"Wigglebutts Aussie Rescue, Inc.",(816) 809-0217,KS,66072
1103 E. Kingshighway,,Paragould,US,pawsar@att.net,AR15,36.0588,-90.5055,Paragould Animal Welfare Society,870-240-0997,AR,72450
,,Paragould,US,patkellim@live.com,AR37,36.0588,-90.5055,Small K9 Rescue,please Email   ,AR,72450
"2503 W. Kingshighway, #2-6132",,Paragould,US,greenecountyanimalfarm@yahoo.com,AR78,36.0588,-90.5055,The Animal Farm,870-240-8117  ,AR,72450
P.O. Box 244,,Arlington,US,soardogrescue@gmail.com,TN772,35.2665,-89.7354,SOAR Dog Rescue,,TN,38002
,,Arlington,US,All4srescue@yahoo.com,TN878,35.2665,-89.7354,All 4s Rescue League,(901) 870-4921,TN,38002
P.O. Box 345,,Mountain Grove,US,nance7@centurytel.net,MO514,37.38,-92.3667,Wright Way Animal Compassion Assn,417-259-0073,MO,65711
5122 Old Tibbee Road,,West Point,US,wpccanimalshelter@gmail.com,MS134,33.6059,-88.6454,West Point Clay County Animal Shelter,662-524-4430,MS,39773
P.O. Box 44,,Rossville,US,fayettefcar@hotmail.com,TN57,35.080999999999996,-89.5276,Fayette County Animal Rescue,(901) 854-2565,TN,38066
751 Salt Missions Trail,,Moriarty,US,evrasstaff@gmail.com,NM124,34.99,-106.0486,Torrance County Animal Shelter,505-384-5117 ,NM,87035
P.O. Box 55,,Osceola,US,r.a.v.e.rescue@gmail.com,MO716,38.0376,-93.71700000000001,"R.A.V.E. Rescue, Inc",(417) 646-2323,MO,64776
P.O. Box 18,,Miami,US,colfaxpetrescue@bacavalley.com,NM120,36.3492,-104.7929,Colfax Pet Rescue,575-447-1199,NM,87729
J&LGRR,P.O. Box 1035,Point Clear,US,lkh5@mchsi.com,AL97,30.4736,-87.9188,J & L Golden Retriever Rescue,(251) 404-0045,AL,36564
,,New Albany,US,uchsofms@gmail.com,MS195,34.4919,-89.0128,Union County Humane Society,,MS,38652
,,Birch Tree,US,thistle88@centurytel.net,MO196,36.9914,-91.4929,Thistle Hill Rescue,573-953-0523,MO,65438
,,Brighton,US,hondadrivr@yahoo.com,TN502,35.4588,-89.71600000000001,Lab and All Breed Rescue Network-L.A.B.R.N.,901-371-8279,TN,38011
,,Brighton,US,angie@angelsamongusanimalrescue.org,TN691,35.4588,-89.71600000000001,Angels Among Us Animal Rescue,,TN,38011
22886C US Highway 98,,Fairhope,US,info@baldwinhumane.org,AL101,30.5136,-87.8686,Baldwin County Humane Society (BARC!),(251) 928-4585,AL,36532
P. O. Box 262,,Fairhope,US,info@fairhopecatcoalition.org,AL258,30.5136,-87.8686,Fairhope Cat Coalition,251-367-1711  ,AL,36532
559 South Section Street,,Fairhope,US,info@havenforanimals.org,AL84,30.5136,-87.8686,The Haven,(251) 929-3980,AL,36532
,,Lebanon,US,AdoptionCoordinator.PPLMO@gmail.com,MO683,37.6757,-92.664,"Pound Pullers of Lebanon, MO, Inc",(417) 718-8956,MO,65536
,,Spanish Fort,US,dalesdenrescue@gmail.com,AL408,30.6662,-87.8571,Dale's Den Rescue,,AL,36527
,,Spanish Fort,US,thirdcoastanimalrescue@gmail.com,AL425,30.6662,-87.8571,Third Coast Animal Rescue,(251)366-6668,AL,36527
PO Box 85,50 Airline Road,Columbus,US,kjohnwick@yahoo.com,MS11,33.4956,-88.4272,Columbus-Lowndes Humane Society,(662) 327-3107,MS,39703
201 Roy Pounders Drive,P O  Box 784   (for donations),Aberdeen,US,aberdeenshelter@att.net,MS105,33.8459,-88.5491,Aberdeen Animal Shelter,662-369-2188   ,MS,39730
HC 31 Box 42,,Williamsburg,US,WeR4pets@gmail.com,NM09,33.1283,-107.2578,Desert Haven Animal Refuge,575-894-1694 ,NM,87901
1607 N. Date St,,Truth or Consequences,US,sierrashelter@windstream.net,NM47,33.1283,-107.2578,Sierra Animal Shelter,(575) 894-2240,NM,87901
,,Columbus,US,shawpitbullrescue@gmail.com,MS172,33.4866,-88.3679,"Shaw Pit Bull Rescue, Inc.",(662) 386-7429,MS,39702
PO Box 512,,Williamsburg,US,caatnm2012@gmail.com,NM200,33.0625,-107.2978,Companion Animal Action Team,,NM,87942
P.O. Box 476,,Magnolia Springs,US,allaboutdogscr@gmail.com,AL347,30.4022,-87.7756,All About Dogs Coastal Rescue,,AL,36555
P O Box 76,,Magnolia Springs,US,info@straylovefoundation.org,AL358,30.4022,-87.7756,"Stray Love Foundation, Inc.",(251) 540-2236,AL,36555
2400 S. Gloster St.,P.O. Box 1185,Tupelo,US,info@tupeloleehumane.org,MS26,34.253,-88.7204,Tupelo-Lee Humane Society,(662) 841-6500,MS,38801
P.O. Box 415,,Covington,US,covingtonanimalrescueeffort@gmail.com,TN571,35.5634,-89.6556,Covington Animal Rescue Effort,,TN,38019
P.O. Box 1321,1108 South 5th Street,Raton,US,blazingseven@bacavalley.com,NM12,36.5967,-104.7378,Raton Humane Society,(575)445-9328,NM,87740
3173 HWY K68,,Ottawa,US,info@prairiepaws.org,KS67,38.6275,-95.2407,Prairie Paws Animal Shelter,(785) 242-2967,KS,66067
16 Municipal Way,,Edgewood,US,mring@pd.edgewood-nm.gov,NM116,35.1185,-106.2042,Edgewood Animal Control,(505) 926-9013,NM,87015
,,Dwight,US,llo@ksu.edu,KS249,38.8439,-96.5924,Kansas Second Time Around Animal Rescue,(785) 482-3452,KS,66849
P.O. Box 1316,,Tijeras,US,lapdogrescue_newmexico@yahoo.com,NM185,35.0346,-106.3012,Lap Dog Rescue of NM,505-934-2202 ,NM,87059
,,Becker,US,blesstheirheartsrescue@gmail.com,MS175,33.9299,-88.4814,Bless Their Hearts Animal Rescue,6626409505,MS,38825
,,Abilene,US,brankin@aahpa.com,KS290,38.9105,-97.2046,Abilene Animal Hospital,(785) 263-2301,KS,67410
,,Grove Hill,US,clarkecoshelter@gmail.com,AL446,31.7103,-87.7778,Clarke County Animal Shelter,(251) 275-1055,AL,36451
PO Box 1855,,Blytheville,US,pam_ford@att.net,AR76,35.9258,-89.9064,Blytheville Humane Society,870-838-5512  ,AR,72315
,,Warsaw,US,riverhillrescue@yahoo.com,MO383,38.1167,-93.2756,River Hill Animal Rescue,,MO,65355
,,Amory,US,adoptaboxer@gmail.com,MS83,33.9914,-88.4747,Southern Magnolia Boxer Rescue,,MS,38821
15050 Co. Rd. 49,,Summerdale,US,,AL32,30.4978,-87.6766,Baldwin County Animal Shelter,(251) 972-6834,AL,36580
2050 E. Old Hwy 40,P.O. Box 311,Hays,US,hshp_hays@hotmail.com,KS05,38.8788,-99.3186,Humane Society of the High Plains,(785) 625-5252,KS,67601
Hays Police Department,105 W 12th,Hays,US,,KS102,38.8788,-99.3186,City of Hays Animal Control,785-625-1011,KS,67601
208 East 8th Street Suite B,,Hays,US,westernplainsanimalrefuge@gmail.com,KS147,38.8788,-99.3186,Western Plains Animal Refuge,(785) 301-2364,KS,67601
,,Cerrillos,US,suzie@Peaceofmindrescueofnm.org ,NM206,35.4439,-106.0892,Peace of Mind Rescue of NM,6097522588,NM,87010
PO box 146,,Wellsville,US,straughie@comcast.net,KS209,38.7113,-95.0932,Akbash Dogs International,510 410-0149,KS,66092
P.O. Box 881,,Louisburg,US,oliveshope@yahoo.com,KS196,38.6308,-94.6786,Olive's Hope Pet Rescue,913-735-7040  ,KS,66053
1307 North Washington Street,PO Box 778,Clinton,US,clintonanimalshelter@yahoo.com,MO294,38.3696,-93.7679,Clinton Animal Shelter,(660) 885-7999  ,MO,64735
P.O Box 474,,Demopolis,US,bigbeehumane@gmail.com,AL310,32.5048,-87.8387,Bigbee Humane Society,,AL,36732
8551 Rd EE.5  (physical),505 S. Main St.  (mailing),Lamar,US,lpdshelter@hotmail.com,CO93,38.04,-102.5924,Lamar Animal Shelter,(719)336-8769 or (719)336-3799,CO,81052
,,Santa Fe,US,infodewpaws@gmail.com ,NM135,35.6869,-105.9372,Dew Paws Rescue,505 412-9096,NM,87500
PO Box 9109,,Santa Fe,US,Beverly@BridgingTheWorlds.org,NM62,35.6869,-105.9372,Bridging The Worlds,505-501-1887,NM,87504
369 Montezuma Ave.,#320,Santa Fe,US,askfelinesandfriends@yahoo.com,NM38,35.6812,-105.9525,Felines & Friends New Mexico ,505 316 2281,NM,87501
,,Belen,US,sassyblondnmgirl@aol.com,NM208,34.6605,-106.7498,"Lazy S Rescue Ranch, Inc.",5053199779,NM,87002
,,Orange Beach,US,obaccp@gmail.com,AL445,30.3268,-87.5743,Orange Beach Animal Care and Control Program,(251) 202-7035,AL,36561
410 Loop Rd,,Reform,US,pickenscountypartnersforpets@gmail.com,AL435,33.4039,-88.0847,Pickens County Partners for Pets,(205) 765-5478,AL,35481
1075 Runabout Drive,,Osage Beach,US,dogwoodshelter@hotmail.com,MO121,38.0172,-92.7426,Dogwood Animal Shelter,573-348-4411,MO,65020
2424 N Jackson Street,,Junction City,US,vlalt@jcks-law.com,KS161,39.024,-96.8381,Junction City/Geary County Animal Shelter,(785) 238-1359,KS,66441
PO Box 294,,Linn Creek,US,bluemoonsanctuary@yahoo.com,MO51,38.0572,-92.8131,Blue Moon Sanctuary,(573) 317-9385 ,MO,65052
PO Box 772,,Peralta,US,adopt@almosthomenm.org,NM111,34.8173,-106.69,Almost Home NM,,NM,87042
PO Box 97,"Whiteville, TN 38075",Whiteville,US,mkdanie@yahoo.com,TN333,35.3586,-89.1832,"Hardeman County Humane Society, Inc.",731-254-9777,TN,38075
8920 Lomas Blvd.  NE,,Albuquerque,US,,NM13,35.1013,-106.5168,Albuquerque Animal Welfare - Eastside,505-768-1975 ,NM,87112
P.O. Box 267,,Los Lunas,US,carolyntaylor@att.net,NM203,34.8061,-106.7328,HART Homeless Animal Rescue Team,(505)463-0010,NM,87031
100 Caja del Rio Road,,Santa Fe,US,shelter@sfhumanesociety.org,NM41,35.620459999999994,-106.13531,Santa Fe Animal Shelter & Humane Society,(505) 983-4309,NM,87507
,,Albuquerque,US,info@enchantmutts.org,NM133,35.0728,-106.5804,"EnchantMutts, Inc.",,NM,87108
615 Virginia Street SE,,Albuquerque,US,info@animalhumanenm.org,NM59,35.0728,-106.5804,Animal Humane New Mexico,505.255.5523   ,NM,87108
996 Missouri Avenue,Unit C,Saint Robert,US,KittenDivision@gmail.com,MO628,37.8280961,-92.1776664,Kitten Division,(573) 336-3939,MO,65584
,,Berryton,US,equisetteracres@yahoo.com,KS239,38.9519,-95.65100000000001,"Min Pins & More Rescue, Inc-KS",,KS,66409
503 E 3Rd St,savethatdog.com,Minneapolis,US,savethatdog@hotmail.com,KS228,39.1212,-97.7039,"SRL - Save, Rescue, Love that dog!",(913) 744-7040,KS,67467
,,Albuquerque,US,centralnmbeaglerescue2pam@gmail.com,NM61,35.1087,-106.5775,Central New Mexico Beagle Rescue,505-385-7422,NM,87110
,,Albuquerque,US,veterandogs@pawsandstripes.org,NM219,35.1087,-106.5775,Paws and Stripes,(505) 999-1201,NM,87110
,,Milford,US,jeanette@corgiconnection.com,KS221,39.1128,-96.8918,Corgi Connection of Kansas,,KS,66514
86 Landfill Way,PO Box 513,Bolivar,US,haa.shelter@yahoo.com,TN452,35.2593,-89.0054,"Hardeman Adoptable Animals, Inc.",731-234-4421  ,TN,38008
PO Box 26583,,Albuquerque,US,,NM51,35.0822,-106.6161,Doberman Rescue of New Mexico,505-720-4649  ,NM,87106
224 North Chestnut,PO Box 478,Trinidad,US,christy.naawa@gmail.com,CO256,37.1691,-104.4937,Noah's Ark Animal Welfare Association,(719) 680-2385,CO,81082
,,Topeka,US,contact@brahvet.com,KS241,38.9948,-95.6656,Burlingame Road Animal Hospital,785-267-1012 ,KS,66609
,,Topeka,US,cpcrn@cairnrescue.com,KS163,39.0155,-95.7389,Colonel Potter Cairn Rescue Network - Heartland,,KS,66614
PO Box 67671,,Topeka,US,charminbluepaige@yahoo.com,KS236,39.0155,-95.7389,Saving Death Row Dogs,,KS,66614
,,Albuquerque,US,streetcathub@gmail.com,NM204,35.0824,-106.6476,Street Cat Hub,(505) 681-4713,NM,87102
P.O. Box 3802,,Albuquerque,US,,NM114,35.0844,-106.6506,High Desert Cat Rescue & Adoption,505-888-4327,NM,87190
P.O. Box 14841,,Albuquerque,US,fabulousFelines@comcast.net,NM157,35.0844,-106.6506,Fabulous Felines,,NM,87191
P.O. Box 93815,,Albuquerque,US,info@EnchantmentRescueLtd.com,NM160,35.0844,-106.6506,Enchantment Chihuahua Rescue LTD,505-275-SAVE (7283)  ,NM,87199
PO Box 40189,,Albuquerque,US,petfinder@nmaf.org,NM17,35.0844,-106.6506,New Mexico Animal Friends,(505) 881-7297,NM,87196
PO Box 21280,,Albuquerque,US,pacacats@aol.com,NM30,35.0844,-106.6506,PACA/AAR,(505) 255-0544   ,NM,87154
,,Albuquerque,US,heartsofgoldrescueofnm@gmail.com,NM172,35.0844,-106.6506,"Hearts of Gold Rescue of NM, Inc.",,NM,87199
PO Box 10553,,Albuquerque,US,santafesource@netzero.net,NM178,35.0844,-106.6506,"Pet-a-Bulls Rescue, Inc.",505-316-2089,NM,87184
P.O. Box 90394,,Albuquerque,US,fatkatzabq@gmail.com,NM182,35.0844,-106.6506,FAT KATZ,(505) 293-2830,NM,87199
PO Box 16521,,Albuquerque,US,junescats@q.com,NM192,35.0844,-106.6506,Junes Senior Cat Rescue,(505) 220-3528,NM,87191
POB 8151,,Topeka,US,mokanboxerrescue@earthlink.net,KS01,38.9448,-95.2818,Mo/Kan Boxer Rescue,785-979-2679,KS,66047
,,Laurie,US,sbrooks@ozarkskatandk9.com,MO141,38.2067,-92.8372,Ozarks Kat and K9 Shelter,(573) 374-2629,MO,65038
,,Albuquerque,US,kgonsey@msn.com,NM138,35.0423,-106.6893,Zia Australian Shepherd Club Rescue,(505)877-7352,NM,87105
,,Albuquerque,US,kgonsey@msn.com,NM139,35.0423,-106.6893,Central NM German Shepherd Dog Club,505-877-7352 ,NM,87105
,,Albuquerque,US,adopt.viva@gmail.com,NM183,35.0423,-106.6893,Viva! NM Rural Animal Rescue,,NM,87105
1805 E. 19th St.,,Lawrence,US,adoptions@lawrencehumane.org,KS26,38.9408,-95.2409,Lawrence Humane Society,785-843-6835  ,KS,66046
319 Keeth Road,,Crocker,US,lovingpawsadoptioncenter@gmail.com,MO529,37.9478,-92.2626,Loving Paws Adoption Center,573-736-2088,MO,65452
5720 SW 21st St.,,Topeka,US,adopt@hhhstopeka.org,KS47,39.0415,-95.7181,Helping Hands Humane Society,785-233-7325,KS,66604
1719 SW Gage,,Topeka,US,cats@topekacat.org,KS60,39.0415,-95.7181,Cat Association of Topeka,785-272-4735,KS,66604
17122 Bel Ray Place,,Belton,US,cyndi@helphumane.org,MO08,38.8039,-94.5181,HELP Humane,816-318-HELP,MO,64012
PO BOX 61,,Belton,US,angelsleftbehind@yahoo.com,MO526,38.8039,-94.5181,Angels Left Behind,,MO,64012
,,Belton,US,Mopuppymillrescue@gmail.com,MO686,38.8039,-94.5181,Missouri Puppy Mill Rescue,,MO,64012
P.O. Box 768,505 E. Sunvale,Olathe,US,vhudson@olatheks.org,KS29,38.8814,-94.8189,Olathe Animal Control,913-971-6362   ,KS,66051
,,Olathe,US,info@pawsitivetailskc.org,KS296,38.8824,-94.8196,Pawsitive Tails,(913) 489-8477,KS,66061
11800 Sunset Gardens SW,,Albuquerque,US,cstanley@cabq.gov,NM137,35.0554,-106.7261,Albuquerque Animal Welfare - Westside,505-768-1975 Call Center will direct you ,NM,87121
,,Raymore,US,dognme62@gmail.com,MO499,38.7969,-94.4613,Furever Friends Courtesy Page,,MO,64083
,,Pena Blanca,US,DesertPawsNM@gmail.com,NM149,35.57,-106.3383,"Desert Paws, Inc. Animal Rescue of New Mexico",(505) 702-9396,NM,87041
123 Willa Lane,,Windsor,US,utilityclerk@cityofwindsormo.com,MO277,38.5227,-93.5405,Windsor Animal Control-(WACO),660-647-3512,MO,65360
Po Box 174,,Windsor,US,pawsibilities@ymail.com,MO568,38.5227,-93.5405,Pawsibilities Are Endless,(660) 351-5879,MO,65360
P.O. Box 1205,http://www.nmbostonrescue.com,Corrales,US,mitzidhobson@gmail.com,NM136,35.2239,-106.6411,New Mexico Boston Terrier Rescue,505-463-8453,NM,87048
,,Corrales,US,nbtrigo@cybermesa.com,NM145,35.2239,-106.6411,Soft Coated Wheaten Terrier Club of America,1-505-433-5009 ,NM,87048
3601 Old AIrport Rd. NW,,Corrales,US,barbaracarma@msn.com,NM53,35.2239,-106.6411,CARMA,(505) 321-6275,NM,87048
PO Box 404,,Corrales,US,joycefay@joycefay.com,NM83,35.2239,-106.6411,Bro and Tracy Animal Welfare,505-463-4553,NM,87048
,,Overland Park,US,Barkindogs1@aol.com,KS185,38.8643,-94.6234,"Barkin"" Dogs Rescue",(816) 898-5646,KS,66224
,,Albuquerque,US,snugglepuffs@hotmail.com,NM207,35.1414,-106.7035,Claws and Paws Rescue,(575) 418-8696,NM,87120
,,Rio Rancho,US,NMK911rescue@yahoo.com,NM211,35.3249053,-106.5698394,NM K-911,(505) 688-6160,NM,87144
,,Albuquerque,US,kirstin@newmexicohrs.org,NM110,35.196,-106.6709,House Rabbit Society NM,(505) 435-9916,NM,87114
9445 Coors Blvd NW #171,,Albuquerque,US,info@nmdog.org,NM177,35.196,-106.6709,NMDOG,505-886-1PAW,NM,87114
,,Albuquerque,US,ronnieriner@gmail.com,NM209,35.196,-106.6709,Senior Spaniel Rescue Inc.,505-350-7510,NM,87114
,,Cantonment,US,foreversavingangels@yahoo.com,FL1024,30.6275,-87.3324,"Forever Saving Angels, Inc",850-748-9381,FL,32533
,,Cantonment,US,frankiegone2dogs@aol.com,FL142,30.6275,-87.3324,United Humanitarians/Jr. Humane Society,(850) 968-3260,FL,32533
605 Levee Drive,,Manhattan,US,animalshelter@ci.manhattan.ks.us,KS03,39.1967,-96.5955,T. Russell Reitz Regional Animal Shelter,785-587-2783,KS,66502
Box 1202,,Manhattan,US,info@rchsks.org,KS98,39.1967,-96.5955,Riley County Humane Society,(785) 776-8433,KS,66505
P.O. Box 953,,Manhattan,US,purplepoweraws@gmail.com,KS265,39.1967,-96.5955,Purple Power Animal Welfare Society,(785) 844-9199,KS,66505
,,Manhattan,US,thisisdnn@gmail.com,KS274,39.1967,-96.5955,Cattails Feline Rescue,785-565-2433  ,KS,66502
,,Manhattan ,US,Onedogmhk@gmail.com,KS302,39.1967,-96.5955,One Dog at a Time MHK,,KS,66502
5358 S. Hwy. 19,P.O. Box 565,Salem,US,topaz3@embarqmail.com,MO227,37.6402,-91.5378,Dent County Animal Welfare Society,573-308-6365 ,MO,65560
,,Pensacola,US,escadoptions@gmail.com,FL937,30.4806,-87.3199,Escarosa Greyhound and All-Pet Adoptions,859-327-1788,FL,32526
,,Pensacola,US,amazinggracebullyrescue@gmail.com,FL1388,30.4806,-87.3199,Amazing Grace Bully Rescue,(850) 723-2037,FL,32526
,,Overland Park,US,Beaglesandmore@yahoo.com,KS149,38.9078,-94.6989,Beagles and More Rescue,(913) 485-8825,KS,66213
,,Overland Park,US,luvforpugs@aol.com,KS65,38.9078,-94.6989,Midwest Pug Rescue,(913) 530-7689,KS,66213
PO Box 37,,Buhl,US,adoptngl@gmail.com,AL383,33.2372,-87.7391,No Greater Love,,AL,35446
1200 Saint Francis Lane,PO Box 622,Taos,US,strayheartsoffice@qwestoffice.net,NM80,36.2697,-105.7875,Stray Hearts Animal Shelter,(575)758-2981  ,NM,87571
3441 Northern Blvd.,,Rio Rancho,US,Bgalarneau@rrnm.gov,NM84,35.2471,-106.6817,Rio Rancho Animal Control,505-891-5075,NM,87124
PO Box 101,,Holden,US,carrmissouricampus@gmail.com,MO434,38.7244,-93.9568,CARRMISSOURI,,MO,64040
13833 S 71 Hwy,,Grandview,US,burgebirdservices@yahoo.com,MO507,38.8826,-94.5203,Burge Bird Rescue,816-356-4700 ,MO,64030
,,Lenexa,US,kcbulldogrescue@hotmail.com,KS289,38.9502,-94.7786,Kansas City English Bulldog Rescue,,KS,66219
108 Hamm Parkway,,Espanola,US,dawgboss@gmail.com,NM08,35.9977,-106.0712,Espanola Valley Humane Society,505-753-8662,NM,87532
2265 Hwy 47 South,,Monroeville,US,monroecountyshelter@gmail.com,AL98,31.5323,-87.32799999999999,Monroe County Animal Shelter,(251) 575-3427,AL,36460
417 N Rawhide Rd Ste H,,Lenexa,US,kelso463@gmail.com,KS25,38.9584,-94.7385,The Pet Connection Inc.,(913) 671-7387,KS,66215
PO Box 2552,,Lee's Summit,US,hrsmissouri@aol.com,MO185,38.854,-94.3192,Missouri House Rabbit Society- Kansas City,816-356-3900  ,MO,64063
